filename,label
2360,glacier
2361,sea
2362,forest
2363,buildings
2364,glacier
2365,street
2366,mountain
2367,glacier
2368,glacier
2369,sea
2370,sea
2371,glacier
2372,sea
2373,buildings
2374,glacier
2375,mountain
2376,mountain
2377,street
2378,glacier
2379,glacier
2380,mountain
2381,buildings
2382,sea
2383,street
2384,mountain
2385,glacier
2386,sea
2387,forest
2388,mountain
2389,street
2390,forest
2391,forest
2392,buildings
2393,glacier
2394,glacier
2395,street
2396,mountain
2397,mountain
2398,buildings
2399,street
2400,street
2401,buildings
2402,mountain
2403,forest
2404,mountain
2405,buildings
2406,sea
2407,glacier
2408,sea
2409,mountain
2410,forest
2411,buildings
2412,glacier
2413,street
2414,glacier
2415,buildings
2416,forest
2417,mountain
2418,sea
2419,glacier
2420,buildings
2421,mountain
2422,glacier
2423,forest
2424,buildings
2425,street
2426,sea
2427,sea
2428,street
2429,forest
2430,forest
2431,mountain
2432,buildings
2433,buildings
2434,glacier
2435,buildings
2436,forest
2437,street
2438,sea
2439,forest
2440,mountain
2441,buildings
2442,forest
2443,buildings
2444,buildings
2445,sea
2446,forest
2447,mountain
2448,glacier
2449,forest
2450,mountain
2451,street
2452,glacier
2453,street
2454,mountain
2455,sea
2456,street
2457,glacier
2458,glacier
2459,mountain
2460,glacier
2461,buildings
2462,mountain
2463,sea
2464,forest
2465,sea
2466,mountain
2467,mountain
2468,buildings
2469,street
2470,street
2471,sea
2472,mountain
2473,forest
2474,forest
2475,mountain
2476,mountain
2477,buildings
2478,street
2479,sea
2480,sea
2481,buildings
2482,street
2483,glacier
2484,street
2485,sea
2486,sea
2487,glacier
2488,sea
2489,glacier
2490,glacier
2491,glacier
2492,buildings
2493,buildings
2494,buildings
2495,glacier
2496,mountain
2497,forest
2498,sea
2499,forest
2500,mountain
2501,glacier
2502,forest
2503,glacier
2504,glacier
2505,buildings
2506,forest
2507,buildings
2508,glacier
2509,buildings
2510,mountain
2511,street
2512,buildings
2513,sea
2514,mountain
2515,sea
2516,street
2517,sea
2518,forest
2519,mountain
2520,street
2521,forest
2522,street
2523,glacier
2524,buildings
2525,mountain
2526,street
2527,glacier
2528,sea
2529,street
2530,mountain
2531,forest
2532,glacier
2533,forest
2534,sea
2535,buildings
2536,mountain
2537,sea
2538,street
2539,forest
2540,mountain
2541,mountain
2542,street
2543,mountain
2544,buildings
2545,mountain
2546,glacier
2547,forest
2548,sea
2549,mountain
2550,street
2551,glacier
2552,glacier
2553,forest
2554,mountain
2555,sea
2556,sea
2557,sea
2558,mountain
2559,forest
2560,mountain
2561,sea
2562,sea
2563,mountain
2564,sea
2565,glacier
2566,mountain
2567,mountain
2568,sea
2569,mountain
2570,mountain
2571,glacier
2572,forest
2573,forest
2574,street
2575,glacier
2576,glacier
2577,buildings
2578,glacier
2579,glacier
2580,street
2581,glacier
2582,forest
2583,mountain
2584,buildings
2585,glacier
2586,glacier
2587,mountain
2588,sea
2589,glacier
2590,sea
2591,buildings
2592,glacier
2593,glacier
2594,buildings
2595,glacier
2596,forest
2597,street
2598,buildings
2599,forest
2600,buildings
2601,buildings
2602,mountain
2603,street
2604,sea
2605,mountain
2606,buildings
2607,mountain
2608,sea
2609,buildings
2610,glacier
2611,glacier
2612,glacier
2613,street
2614,sea
2615,buildings
2616,mountain
2617,mountain
2618,buildings
2619,glacier
2620,forest
2621,glacier
2622,buildings
2623,mountain
2624,mountain
2625,buildings
2626,mountain
2627,buildings
2628,mountain
2629,sea
2630,street
2631,mountain
2632,forest
2633,street
2634,forest
2635,forest
2636,mountain
2637,mountain
2638,forest
2639,glacier
2640,forest
2641,glacier
2642,mountain
2643,mountain
2644,sea
2645,street
2646,forest
2647,glacier
2648,glacier
2649,glacier
2650,sea
2651,mountain
2652,mountain
2653,mountain
2654,street
2655,mountain
2656,street
2657,sea
2658,sea
2659,buildings
2660,mountain
2661,forest
2662,sea
2663,buildings
2664,buildings
2665,glacier
2666,sea
2667,sea
2668,buildings
2669,sea
2670,mountain
2671,glacier
2672,glacier
2673,glacier
2674,glacier
2675,mountain
2676,glacier
2677,glacier
2678,street
2679,glacier
2680,sea
2681,glacier
2682,forest
2683,buildings
2684,sea
2685,glacier
2686,buildings
2687,mountain
2688,sea
2689,forest
2690,buildings
2691,sea
2692,forest
2693,street
2694,forest
2695,forest
2696,street
2697,street
2698,forest
2699,forest
2700,mountain
2701,sea
2702,glacier
2703,street
2704,forest
2705,glacier
2706,glacier
2707,mountain
2708,buildings
2709,street
2710,mountain
2711,forest
2712,mountain
2713,forest
2714,forest
2715,sea
2716,sea
2717,forest
2718,forest
2719,street
2720,forest
2721,buildings
2722,sea
2723,buildings
2724,street
2725,buildings
2726,mountain
2727,buildings
2728,street
2729,forest
2730,glacier
2731,mountain
2732,sea
2733,street
2734,street
2735,forest
2736,sea
2737,forest
2738,forest
2739,forest
2740,street
2741,street
2742,glacier
2743,buildings
2744,forest
2745,buildings
2746,mountain
2747,sea
2748,mountain
2749,buildings
2750,forest
2751,buildings
2752,sea
2753,glacier
2754,forest
2755,glacier
2756,street
2757,street
2758,sea
2759,mountain
2760,street
2761,glacier
2762,sea
2763,forest
2764,sea
2765,street
2766,buildings
2767,buildings
2768,forest
2769,buildings
2770,mountain
2771,buildings
2772,mountain
2773,mountain
2774,street
2775,mountain
2776,street
2777,sea
2778,mountain
2779,glacier
2780,mountain
2781,mountain
2782,mountain
2783,buildings
2784,street
2785,sea
2786,glacier
2787,glacier
2788,sea
2789,street
2790,glacier
2791,street
2792,forest
2793,glacier
2794,sea
2795,sea
2796,buildings
2797,street
2798,street
2799,buildings
2800,sea
2801,glacier
2802,forest
2803,forest
2804,forest
2805,buildings
2806,sea
2807,forest
2808,mountain
2809,street
2810,glacier
2811,glacier
2812,forest
2813,street
2814,street
2815,street
2816,sea
2817,street
2818,forest
2819,sea
2820,forest
2821,buildings
2822,forest
2823,mountain
2824,sea
2825,mountain
2826,street
2827,street
2828,glacier
2829,forest
2830,sea
2831,forest
2832,mountain
2833,street
2834,buildings
2835,sea
2836,sea
2837,mountain
2838,mountain
2839,street
2840,street
2841,mountain
2842,glacier
2843,sea
2844,forest
2845,sea
2846,buildings
2847,forest
2848,mountain
2849,buildings
2850,sea
2851,street
2852,sea
2853,sea
2854,glacier
2855,street
2856,glacier
2857,buildings
2858,street
2859,mountain
2860,sea
2861,sea
2862,mountain
2863,sea
2864,buildings
2865,mountain
2866,street
2867,buildings
2868,buildings
2869,sea
2870,buildings
2871,street
2872,forest
2873,glacier
2874,buildings
2875,buildings
2876,forest
2877,street
2878,sea
2879,street
2880,buildings
2881,mountain
2882,sea
2883,forest
2884,mountain
2885,glacier
2886,sea
2887,forest
2888,glacier
2889,street
2890,glacier
2891,glacier
2892,forest
2893,mountain
2894,street
2895,street
2896,glacier
2897,buildings
2898,mountain
2899,street
2900,street
2901,street
2902,sea
2903,sea
2904,mountain
2905,mountain
2906,glacier
2907,forest
2908,sea
2909,mountain
2910,sea
2911,forest
2912,forest
2913,street
2914,street
2915,glacier
2916,glacier
2917,street
2918,mountain
2919,buildings
2920,glacier
2921,mountain
2922,street
2923,buildings
2924,street
2925,mountain
2926,buildings
2927,street
2928,mountain
2929,sea
2930,buildings
2931,forest
2932,street
2933,forest
2934,forest
2935,buildings
2936,sea
2937,forest
2938,glacier
2939,glacier
2940,forest
2941,glacier
2942,sea
2943,sea
2944,sea
2945,forest
2946,sea
2947,street
2948,forest
2949,glacier
2950,buildings
2951,forest
2952,buildings
2953,forest
2954,sea
2955,mountain
2956,street
2957,forest
2958,mountain
2959,glacier
2960,street
2961,sea
2962,glacier
2963,glacier
2964,glacier
2965,street
2966,forest
2967,street
2968,forest
2969,sea
2970,street
2971,glacier
2972,sea
2973,glacier
2974,forest
2975,forest
2976,forest
2977,buildings
2978,buildings
2979,sea
2980,glacier
2981,sea
2982,sea
2983,sea
2984,buildings
2985,sea
2986,street
2987,mountain
2988,street
2989,buildings
2990,sea
2991,street
2992,sea
2993,sea
2994,glacier
2995,mountain
2996,mountain
2997,buildings
2998,glacier
2999,mountain
3000,mountain
3001,buildings
3002,sea
3003,mountain
3004,sea
3005,sea
3006,sea
3007,sea
3008,street
3009,street
3010,glacier
3011,sea
3012,glacier
3013,mountain
3014,glacier
3015,street
3016,sea
3017,forest
3018,sea
3019,buildings
3020,mountain
3021,street
3022,glacier
3023,mountain
3024,glacier
3025,street
3026,mountain
3027,glacier
3028,glacier
3029,forest
3030,mountain
3031,mountain
3032,buildings
3033,glacier
3034,sea
3035,sea
3036,forest
3037,street
3038,mountain
3039,mountain
3040,glacier
3041,mountain
3042,mountain
3043,mountain
3044,glacier
3045,glacier
3046,street
3047,forest
3048,street
3049,street
3050,street
3051,glacier
3052,buildings
3053,buildings
3054,buildings
3055,street
3056,mountain
3057,glacier
3058,street
3059,forest
3060,street
3061,street
3062,street
3063,forest
3064,mountain
3065,forest
3066,street
3067,forest
3068,street
3069,street
3070,street
3071,mountain
3072,buildings
3073,glacier
3074,mountain
3075,forest
3076,glacier
3077,mountain
3078,forest
3079,mountain
3080,forest
3081,glacier
3082,buildings
3083,street
3084,glacier
3085,mountain
3086,glacier
3087,mountain
3088,glacier
3089,street
3090,glacier
3091,buildings
3092,mountain
3093,sea
3094,buildings
3095,street
3096,glacier
3097,forest
3098,forest
3099,forest
3100,street
3101,forest
3102,sea
3103,street
3104,street
3105,forest
3106,buildings
3107,sea
3108,glacier
3109,sea
3110,sea
3111,mountain
3112,forest
3113,sea
3114,mountain
3115,street
3116,street
3117,buildings
3118,glacier
3119,mountain
3120,forest
3121,forest
3122,sea
3123,sea
3124,street
3125,buildings
3126,sea
3127,buildings
3128,sea
3129,glacier
3130,mountain
3131,forest
3132,mountain
3133,buildings
3134,forest
3135,street
3136,sea
3137,sea
3138,glacier
3139,sea
3140,street
3141,forest
3142,forest
3143,street
3144,glacier
3145,mountain
3146,sea
3147,glacier
3148,buildings
3149,forest
3150,street
3151,street
3152,buildings
3153,mountain
3154,glacier
3155,buildings
3156,glacier
3157,sea
3158,sea
3159,street
3160,street
3161,street
3162,street
3163,forest
3164,glacier
3165,street
3166,mountain
3167,forest
3168,buildings
3169,buildings
3170,forest
3171,street
3172,forest
3173,buildings
3174,glacier
3175,buildings
3176,glacier
3177,forest
3178,sea
3179,mountain
3180,glacier
3181,street
3182,sea
3183,street
3184,forest
3185,street
3186,street
3187,glacier
3188,buildings
3189,mountain
3190,glacier
3191,buildings
3192,street
3193,buildings
3194,mountain
3195,street
3196,street
3197,glacier
3198,buildings
3199,buildings
3200,sea
3201,buildings
3202,mountain
3203,forest
3204,mountain
3205,forest
3206,sea
3207,glacier
3208,buildings
3209,buildings
3210,forest
3211,mountain
3212,mountain
3213,sea
3214,glacier
3215,glacier
3216,forest
3217,mountain
3218,glacier
3219,street
3220,forest
3221,glacier
3222,forest
3223,mountain
3224,glacier
3225,sea
3226,street
3227,sea
3228,street
3229,street
3230,mountain
3231,street
3232,glacier
3233,sea
3234,street
3235,street
3236,sea
3237,glacier
3238,mountain
3239,buildings
3240,street
3241,buildings
3242,mountain
3243,street
3244,street
3245,street
3246,buildings
3247,mountain
3248,mountain
3249,buildings
3250,street
3251,street
3252,sea
3253,glacier
3254,street
3255,street
3256,mountain
3257,sea
3258,mountain
3259,buildings
3260,glacier
3261,mountain
3262,buildings
3263,buildings
3264,forest
3265,street
3266,sea
3267,forest
3268,street
3269,buildings
3270,street
3271,mountain
3272,buildings
3273,sea
3274,glacier
3275,buildings
3276,buildings
3277,mountain
3278,forest
3279,street
3280,mountain
3281,street
3282,forest
3283,forest
3284,forest
3285,sea
3286,glacier
3287,forest
3288,glacier
3289,glacier
3290,forest
3291,street
3292,mountain
3293,glacier
3294,forest
3295,mountain
3296,glacier
3297,glacier
3298,glacier
3299,mountain
3300,sea
3301,glacier
3302,glacier
3303,forest
3304,forest
3305,forest
3306,glacier
3307,street
3308,sea
3309,buildings
3310,mountain
3311,glacier
3312,forest
3313,forest
3314,sea
3315,mountain
3316,buildings
3317,mountain
3318,glacier
3319,buildings
3320,glacier
3321,street
3322,forest
3323,mountain
3324,sea
3325,street
3326,forest
3327,glacier
3328,glacier
3329,street
3330,sea
3331,forest
3332,mountain
3333,glacier
3334,forest
3335,street
3336,glacier
3337,forest
3338,buildings
3339,buildings
3340,forest
3341,glacier
3342,sea
3343,mountain
3344,forest
3345,buildings
3346,sea
3347,glacier
3348,sea
3349,forest
3350,glacier
3351,buildings
3352,glacier
3353,mountain
3354,mountain
3355,street
3356,sea
3357,forest
3358,buildings
3359,forest
3360,mountain
3361,forest
3362,mountain
3363,glacier
3364,forest
3365,buildings
3366,sea
3367,mountain
3368,glacier
3369,forest
3370,buildings
3371,street
3372,mountain
3373,forest
3374,glacier
3375,forest
3376,glacier
3377,glacier
3378,sea
3379,sea
3380,sea
3381,forest
3382,forest
3383,buildings
3384,forest
3385,buildings
3386,glacier
3387,forest
3388,forest
3389,sea
3390,glacier
3391,forest
3392,buildings
3393,street
3394,sea
3395,sea
3396,street
3397,sea
3398,glacier
3399,mountain
3400,mountain
3401,street
3402,mountain
3403,glacier
3404,forest
3405,sea
3406,sea
3407,mountain
3408,mountain
3409,mountain
3410,street
3411,mountain
3412,glacier
3413,mountain
3414,mountain
3415,glacier
3416,mountain
3417,forest
3418,forest
3419,sea
3420,glacier
3421,street
3422,sea
3423,mountain
3424,sea
3425,buildings
3426,forest
3427,mountain
3428,forest
3429,mountain
3430,mountain
3431,street
3432,glacier
3433,mountain
3434,buildings
3435,sea
3436,mountain
3437,street
3438,glacier
3439,sea
3440,forest
3441,mountain
3442,glacier
3443,street
3444,mountain
3445,street
3446,forest
3447,glacier
3448,mountain
3449,glacier
3450,mountain
3451,sea
3452,mountain
3453,street
3454,sea
3455,street
3456,sea
3457,forest
3458,street
3459,buildings
3460,mountain
3461,mountain
3462,buildings
3463,forest
3464,forest
3465,mountain
3466,sea
3467,mountain
3468,buildings
3469,buildings
3470,sea
3471,buildings
3472,mountain
3473,mountain
3474,buildings
3475,buildings
3476,buildings
3477,mountain
3478,street
3479,buildings
3480,buildings
3481,mountain
3482,street
3483,mountain
3484,mountain
3485,sea
3486,street
3487,mountain
3488,street
3489,forest
3490,mountain
3491,forest
3492,buildings
3493,sea
3494,street
3495,glacier
3496,glacier
3497,street
3498,street
3499,glacier
3500,glacier
3501,glacier
3502,sea
3503,buildings
3504,glacier
3505,mountain
3506,mountain
3507,sea
3508,forest
3509,sea
3510,street
3511,sea
3512,buildings
3513,sea
3514,forest
3515,street
3516,street
3517,glacier
3518,buildings
3519,mountain
3520,sea
3521,mountain
3522,street
3523,buildings
3524,mountain
3525,glacier
3526,buildings
3527,buildings
3528,mountain
3529,sea
3530,street
3531,street
3532,street
3533,street
3534,buildings
3535,sea
3536,mountain
3537,glacier
3538,sea
3539,glacier
3540,street
3541,buildings
3542,mountain
3543,glacier
3544,street
3545,sea
3546,sea
3547,sea
3548,forest
3549,glacier
3550,forest
3551,buildings
3552,mountain
3553,forest
3554,buildings
3555,sea
3556,sea
3557,street
3558,sea
3559,buildings
3560,street
3561,sea
3562,buildings
3563,sea
3564,buildings
3565,glacier
3566,mountain
3567,street
3568,buildings
3569,mountain
3570,buildings
3571,forest
3572,street
3573,forest
3574,street
3575,mountain
3576,mountain
3577,forest
3578,forest
3579,sea
3580,buildings
3581,street
3582,street
3583,mountain
3584,buildings
3585,glacier
3586,sea
3587,forest
3588,street
3589,forest
3590,glacier
3591,buildings
3592,street
3593,glacier
3594,sea
3595,street
3596,mountain
3597,mountain
3598,forest
3599,sea
3600,glacier
3601,street
3602,forest
3603,mountain
3604,forest
3605,glacier
3606,mountain
3607,street
3608,street
3609,glacier
3610,glacier
3611,mountain
3612,mountain
3613,buildings
3614,forest
3615,street
3616,glacier
3617,buildings
3618,street
3619,glacier
3620,buildings
3621,forest
3622,street
3623,sea
3624,mountain
3625,glacier
3626,glacier
3627,street
3628,buildings
3629,mountain
3630,mountain
3631,glacier
3632,mountain
3633,street
3634,sea
3635,sea
3636,forest
3637,buildings
3638,sea
3639,forest
3640,street
3641,street
3642,street
3643,street
3644,buildings
3645,forest
3646,glacier
3647,street
3648,mountain
3649,buildings
3650,glacier
3651,glacier
3652,street
3653,street
3654,buildings
3655,forest
3656,street
3657,buildings
3658,street
3659,buildings
3660,sea
3661,mountain
3662,forest
3663,street
3664,street
3665,sea
3666,forest
3667,mountain
3668,street
3669,sea
3670,street
3671,buildings
3672,buildings
3673,mountain
3674,buildings
3675,forest
3676,forest
3677,forest
3678,street
3679,mountain
3680,mountain
3681,glacier
3682,buildings
3683,sea
3684,mountain
3685,glacier
3686,forest
3687,glacier
3688,mountain
3689,sea
3690,street
3691,forest
3692,mountain
3693,buildings
3694,street
3695,glacier
3696,mountain
3697,street
3698,mountain
3699,mountain
3700,buildings
3701,forest
3702,forest
3703,buildings
3704,sea
3705,street
3706,street
3707,sea
3708,forest
3709,buildings
3710,sea
3711,sea
3712,street
3713,glacier
3714,buildings
3715,buildings
3716,sea
3717,mountain
3718,street
3719,mountain
3720,buildings
3721,forest
3722,glacier
3723,buildings
3724,street
3725,sea
3726,forest
3727,forest
3728,forest
3729,sea
3730,buildings
3731,buildings
3732,sea
3733,forest
3734,street
3735,mountain
3736,buildings
3737,forest
3738,street
3739,glacier
3740,glacier
3741,street
3742,mountain
3743,buildings
3744,forest
3745,buildings
3746,glacier
3747,forest
3748,sea
3749,forest
3750,street
3751,buildings
3752,street
3753,glacier
3754,forest
3755,glacier
3756,mountain
3757,glacier
3758,forest
3759,buildings
3760,buildings
3761,street
3762,buildings
3763,buildings
3764,glacier
3765,glacier
3766,forest
3767,forest
3768,sea
3769,buildings
3770,mountain
3771,street
3772,forest
3773,forest
3774,forest
3775,buildings
3776,mountain
3777,street
3778,forest
3779,forest
3780,street
3781,sea
3782,buildings
3783,sea
3784,street
3785,forest
3786,buildings
3787,glacier
3788,forest
3789,buildings
3790,glacier
3791,street
3792,glacier
3793,forest
3794,glacier
3795,mountain
3796,forest
3797,glacier
3798,buildings
3799,glacier
3800,mountain
3801,sea
3802,glacier
3803,sea
3804,mountain
3805,forest
3806,forest
3807,mountain
3808,forest
3809,buildings
3810,street
3811,street
3812,glacier
3813,mountain
3814,forest
3815,sea
3816,sea
3817,buildings
3818,glacier
3819,street
3820,glacier
3821,street
3822,glacier
3823,mountain
3824,mountain
3825,forest
3826,buildings
3827,mountain
3828,forest
3829,street
3830,mountain
3831,street
3832,glacier
3833,street
3834,buildings
3835,sea
3836,sea
3837,forest
3838,forest
3839,mountain
3840,mountain
3841,forest
3842,sea
3843,glacier
3844,mountain
3845,sea
3846,street
3847,mountain
3848,forest
3849,forest
3850,glacier
3851,mountain
3852,street
3853,forest
3854,mountain
3855,buildings
3856,glacier
3857,mountain
3858,glacier
3859,sea
3860,buildings
3861,mountain
3862,street
3863,glacier
3864,forest
3865,street
3866,mountain
3867,sea
3868,street
3869,mountain
3870,glacier
3871,mountain
3872,street
3873,street
3874,street
3875,forest
3876,forest
3877,buildings
3878,street
3879,forest
3880,street
3881,street
3882,buildings
3883,glacier
3884,buildings
3885,mountain
3886,mountain
3887,mountain
3888,sea
3889,forest
3890,mountain
3891,mountain
3892,street
3893,mountain
3894,sea
3895,street
3896,street
3897,glacier
3898,street
3899,forest
3900,street
3901,sea
3902,glacier
3903,forest
3904,glacier
3905,buildings
3906,mountain
3907,buildings
3908,sea
3909,sea
3910,sea
3911,forest
3912,forest
3913,glacier
3914,forest
3915,buildings
3916,mountain
3917,sea
3918,glacier
3919,street
3920,glacier
3921,forest
3922,forest
3923,buildings
3924,sea
3925,mountain
3926,buildings
3927,glacier
3928,street
3929,mountain
3930,forest
3931,glacier
3932,buildings
3933,forest
3934,street
3935,mountain
3936,mountain
3937,glacier
3938,glacier
3939,sea
3940,mountain
3941,street
3942,street
3943,forest
3944,sea
3945,street
3946,glacier
3947,street
3948,forest
3949,buildings
3950,mountain
3951,glacier
3952,forest
3953,street
3954,glacier
3955,buildings
3956,sea
3957,glacier
3958,forest
3959,glacier
3960,buildings
3961,mountain
3962,mountain
3963,sea
3964,street
3965,sea
3966,mountain
3967,sea
3968,forest
3969,glacier
3970,mountain
3971,forest
3972,glacier
3973,street
3974,forest
3975,sea
3976,forest
3977,glacier
3978,glacier
3979,forest
3980,street
3981,glacier
3982,sea
3983,sea
3984,buildings
3985,street
3986,sea
3987,mountain
3988,mountain
3989,glacier
3990,mountain
3991,mountain
3992,sea
3993,glacier
3994,mountain
3995,glacier
3996,mountain
3997,buildings
3998,street
3999,street
4000,street
4001,glacier
4002,mountain
4003,glacier
4004,mountain
4005,glacier
4006,forest
4007,glacier
4008,sea
4009,street
4010,glacier
4011,street
4012,mountain
4013,glacier
4014,mountain
4015,forest
4016,glacier
4017,street
4018,buildings
4019,street
4020,glacier
4021,buildings
4022,forest
4023,street
4024,sea
4025,street
4026,glacier
4027,sea
4028,sea
4029,mountain
4030,sea
4031,mountain
4032,sea
4033,glacier
4034,mountain
4035,buildings
4036,sea
4037,mountain
4038,glacier
4039,street
4040,forest
4041,sea
4042,buildings
4043,forest
4044,mountain
4045,mountain
4046,buildings
4047,mountain
4048,sea
4049,buildings
4050,glacier
4051,glacier
4052,glacier
4053,street
4054,sea
4055,street
4056,forest
4057,buildings
4058,buildings
4059,mountain
4060,mountain
4061,glacier
4062,street
4063,forest
4064,glacier
4065,glacier
4066,mountain
4067,forest
4068,street
4069,buildings
4070,forest
4071,forest
4072,sea
4073,buildings
4074,street
4075,street
4076,glacier
4077,glacier
4078,glacier
4079,mountain
4080,mountain
4081,sea
4082,buildings
4083,glacier
4084,forest
4085,mountain
4086,forest
4087,glacier
4088,street
4089,glacier
4090,sea
4091,street
4092,buildings
4093,buildings
4094,mountain
4095,glacier
4096,forest
4097,street
4098,buildings
4099,forest
4100,street
4101,glacier
4102,sea
4103,mountain
4104,forest
4105,street
4106,street
4107,forest
4108,forest
4109,street
4110,glacier
4111,forest
4112,forest
4113,buildings
4114,buildings
4115,buildings
4116,mountain
4117,forest
4118,mountain
4119,glacier
4120,sea
4121,glacier
4122,glacier
4123,buildings
4124,sea
4125,buildings
4126,sea
4127,glacier
4128,mountain
4129,buildings
4130,forest
4131,mountain
4132,buildings
4133,mountain
4134,sea
4135,street
4136,forest
4137,glacier
4138,forest
4139,street
4140,street
4141,glacier
4142,glacier
4143,mountain
4144,forest
4145,street
4146,street
4147,buildings
4148,glacier
4149,buildings
4150,glacier
4151,forest
4152,forest
4153,glacier
4154,street
4155,sea
4156,mountain
4157,mountain
4158,mountain
4159,glacier
4160,mountain
4161,buildings
4162,street
4163,sea
4164,buildings
4165,sea
4166,buildings
4167,forest
4168,sea
4169,mountain
4170,glacier
4171,forest
4172,glacier
4173,sea
4174,street
4175,forest
4176,mountain
4177,glacier
4178,mountain
4179,glacier
4180,glacier
4181,mountain
4182,forest
4183,mountain
4184,mountain
4185,mountain
4186,mountain
4187,mountain
4188,mountain
4189,buildings
4190,buildings
4191,forest
4192,forest
4193,forest
4194,glacier
4195,sea
4196,glacier
4197,street
4198,street
4199,glacier
4200,forest
4201,sea
4202,sea
4203,buildings
4204,buildings
4205,mountain
4206,buildings
4207,street
4208,glacier
4209,street
4210,glacier
4211,glacier
4212,street
4213,street
4214,mountain
4215,forest
4216,buildings
4217,glacier
4218,street
4219,forest
4220,street
4221,sea
4222,sea
4223,street
4224,mountain
4225,buildings
4226,mountain
4227,street
4228,buildings
4229,mountain
4230,buildings
4231,glacier
4232,glacier
4233,forest
4234,glacier
4235,buildings
4236,mountain
4237,street
4238,sea
4239,forest
4240,forest
4241,forest
4242,buildings
4243,glacier
4244,mountain
4245,mountain
4246,forest
4247,glacier
4248,sea
4249,glacier
4250,mountain
4251,mountain
4252,sea
4253,sea
4254,sea
4255,sea
4256,mountain
4257,street
4258,sea
4259,sea
4260,mountain
4261,buildings
4262,street
4263,mountain
4264,buildings
4265,mountain
4266,forest
4267,glacier
4268,buildings
4269,forest
4270,street
4271,forest
4272,forest
4273,glacier
4274,mountain
4275,mountain
4276,forest
4277,glacier
4278,buildings
4279,buildings
4280,sea
4281,street
4282,mountain
4283,mountain
4284,glacier
4285,sea
4286,street
4287,street
4288,sea
4289,glacier
4290,glacier
4291,mountain
4292,glacier
4293,sea
4294,glacier
4295,glacier
4296,glacier
4297,sea
4298,mountain
4299,street
4300,sea
4301,sea
4302,forest
4303,street
4304,street
4305,sea
4306,buildings
4307,street
4308,mountain
4309,sea
4310,mountain
4311,street
4312,sea
4313,forest
4314,street
4315,mountain
4316,street
4317,glacier
4318,street
4319,sea
4320,forest
4321,glacier
4322,street
4323,mountain
4324,sea
4325,mountain
4326,glacier
4327,mountain
4328,glacier
4329,glacier
4330,street
4331,street
4332,forest
4333,glacier
4334,glacier
4335,buildings
4336,forest
4337,sea
4338,buildings
4339,glacier
4340,buildings
4341,buildings
4342,street
4343,glacier
4344,buildings
4345,glacier
4346,buildings
4347,buildings
4348,buildings
4349,forest
4350,mountain
4351,mountain
4352,forest
4353,buildings
4354,street
4355,mountain
4356,glacier
4357,sea
4358,glacier
4359,street
4360,sea
4361,street
4362,buildings
4363,glacier
4364,forest
4365,mountain
4366,mountain
4367,sea
4368,forest
4369,forest
4370,forest
4371,sea
4372,street
4373,glacier
4374,glacier
4375,street
4376,forest
4377,sea
4378,buildings
4379,forest
4380,sea
4381,street
4382,sea
4383,buildings
4384,sea
4385,sea
4386,forest
4387,street
4388,glacier
4389,forest
4390,forest
4391,glacier
4392,sea
4393,street
4394,street
4395,forest
4396,glacier
4397,glacier
4398,sea
4399,forest
4400,buildings
4401,street
4402,street
4403,street
4404,forest
4405,glacier
4406,glacier
4407,sea
4408,sea
4409,glacier
4410,glacier
4411,forest
4412,glacier
4413,glacier
4414,mountain
4415,glacier
4416,buildings
4417,glacier
4418,buildings
4419,buildings
4420,glacier
4421,mountain
4422,mountain
4423,glacier
4424,buildings
4425,sea
4426,sea
4427,mountain
4428,forest
4429,mountain
4430,glacier
4431,mountain
4432,street
4433,forest
4434,glacier
4435,mountain
4436,sea
4437,buildings
4438,glacier
4439,glacier
4440,forest
4441,mountain
4442,street
4443,mountain
4444,forest
4445,buildings
4446,glacier
4447,sea
4448,mountain
4449,buildings
4450,mountain
4451,buildings
4452,glacier
4453,street
4454,forest
4455,buildings
4456,forest
4457,forest
4458,glacier
4459,mountain
4460,glacier
4461,street
4462,sea
4463,sea
4464,glacier
4465,street
4466,forest
4467,mountain
4468,sea
4469,glacier
4470,mountain
4471,mountain
4472,glacier
4473,mountain
4474,forest
4475,mountain
4476,sea
4477,mountain
4478,sea
4479,forest
4480,sea
4481,glacier
4482,mountain
4483,forest
4484,glacier
4485,buildings
4486,buildings
4487,street
4488,sea
4489,glacier
4490,buildings
4491,buildings
4492,glacier
4493,sea
4494,mountain
4495,street
4496,glacier
4497,street
4498,street
4499,street
4500,buildings
4501,mountain
4502,sea
4503,glacier
4504,mountain
4505,street
4506,buildings
4507,street
4508,forest
4509,street
4510,street
4511,mountain
4512,buildings
4513,glacier
4514,sea
4515,forest
4516,sea
4517,glacier
4518,buildings
4519,mountain
4520,street
4521,forest
4522,street
4523,forest
4524,sea
4525,street
4526,street
4527,glacier
4528,forest
4529,sea
4530,buildings
4531,street
4532,buildings
4533,glacier
4534,buildings
4535,buildings
4536,forest
4537,forest
4538,glacier
4539,sea
4540,sea
4541,glacier
4542,forest
4543,forest
4544,mountain
4545,mountain
4546,sea
4547,street
4548,forest
4549,sea
4550,street
4551,street
4552,street
4553,street
4554,glacier
4555,mountain
4556,street
4557,sea
4558,mountain
4559,sea
4560,forest
4561,forest
4562,glacier
4563,sea
4564,mountain
4565,glacier
4566,buildings
4567,street
4568,sea
4569,glacier
4570,street
